"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Gabon","GAB","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","170841075.922644","212043824.606091","176613128.821767","194223374.931832","228929496.370751","241325785.893041","262662268.140557","304356269.193508","336785947.178439","368968936.74788","419198222.553377","564468360.470499","1078590448.55944","1856414002.10449","2941692126.94478","2709185262.94857","2135476614.72652","2491821464.50108","3336537325.03074","3937952282.68831","3695130920.76703","3341475688.82552","3467392248.63352","3193851654.28782","3268387089.04232","2993634270.87247","3732911305.75715","4229284632.75154","4576829244.67084","5045421329.25423","5133321327.23936","4562821030.77359","4369730600.30821","4239251578.52163","4562032903.26545","4877424160.29331","4615101480.37617","3933969318.41437","3803609034.16763","4311792057.67103","4649664083.46035","5116305434.58459","5839155879.67618","7672043604.39611","8213787071.78764","9703706795.94798","11120930644.9295","11915494045.2907","12755388824.6839","13678642357.8662","15897154676.1447","16960099419.8183","17571302936.8779","15530343979.275","14216590532.1583","13440719185.3539","14478863022.2703","15577086864.7783","15629666179.0637","15504347322.969","18178079289.4642","19255529082.9295","19160116181.9414",
"United Kingdom","GBR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","91117639628.3797","97759977399.2985","106072233498.999","112921045988.693","120268992803.021","128189410903.544","132714276488.152","134446061032.001","137921282217.361","154531585241.986","179874938337.696","219883593604.549","245764400631.611","274933230450.433","282479309540.556","294408678243.374","334550701227.645","426667403964.365","538280786786.263","601173998764.347","600776720519.278","556038551173.029","523586052327.945","518544167307.956","581412207952.998","722587729859.739","921209673731.948","993345047828.966","1064279870753.93","1114737283298.24","1238483338734.43","1234380692707.07","1268240873164.05","1225444278741.52","1329024801964.81","1491391303199.37","1577531960626.96","1650097784371.74","1732680329891.74","1720809460570.94","1733289999983.98","1923972283519.93","2268833893372.91","2579600738622.42","2728825203308.19","2905887258106","2990254640573.65","2744955446798.33","2621421199708.13","2599805827141.18","2662355264548.39","2744129589561.86","2879913250800.46","2890109140646.19","2818569770728.92","2752314531229.67","2792635759247.15","2889761722675.12","2599743823013.36","3053283940457.14","3318004308362.22","3325832141528.02","3365232730555.11",
"Georgia","GEO","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7865179916.11941","6429849955.84057","3663685283.97159","2654011662.61567","2468804771.2348","2573993029.06297","3012287589.97024","3572708724.38879","3700240863.83513","3473929629.40761","3215010228.68723","3138994045.97471","3361577350.70971","3922301548.02206","4742657044.0439","5913510561.83533","7399154324.25121","9175609314.42532","10858979837.496","11243482098.1721","12209022016.5353","13433946941.2006","15862587890.4486","17403185317.5619","18042610236.4066","16764254568.877","15595315199.8665","15385511051.2937","17085873545.9519","17766012480.0934","16117306648.2666","17666018035.6133","21107767052.276","24935292682.8867","30118413628.313",
"Ghana","GHA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","1359452015.46166","1464929916.54698","1597950983.35135","1803856867.62735","1950437696.48759","1987018300.895","1860280158.5806","1903972100.7347","2163409886.48128","2423202959.598","2374066751.47751","2820327841.17628","3265873672.17086","3180672551.08793","2918968562.0375","3132021846.21878","3678042220.54256","4116343281.70721","4642444567.42462","4626812850.39454","4160767535.57135","3797816736.78819","4214656795.17349","4493247446.43613","5179565907.95029","5665746968.20616","6087279939.56969","5765055348.13058","5849623829.95199","6303120309.26426","6778667251.38933","6717951976.74536","6204774727.49924","6289366538.0763","6597267794.5052","6984322406.90092","7122123009.95018","7391231988.82854","6465489060.14719","5838404963.69295","5507509453.78388","6555665083.24608","8152858666.56199","10033490118.2867","13101804147.0789","18271036322.6612","27260319431.6173","28753127370.8208","30627958989.1296","35139199623.6998","39844194013.7126","49033469889.3704","51203146580.644","53887106037.1886","51665371592.881","54862193997.5399","63128492722.7699","67707676064.7662","71842815050.741","74951261296.8911","79506151356.9339","77050378067.0935","79779355453.4759",
"Gibraltar","GIB","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","3736310590.13045","4542247368.19292","5656630536.80905","6385143645.91859","6719069798.77107","6532787706.31034","7486519832.4025","8379048196.09118","9625044436.82832","9849903407.1074","10138771633.0221","10927345486.4819","13476983113.2091","17445442929.5826","6582268541.53725","4304799423.22791","3555866510.73126","3605132688.22762","3843326203.178","4064380719.55882","4561615475.42034","4973025737.21224","5146399388.11327","5387239944.12885","5643859118.95245","5722702884.59835","5440019145.16642","5275750588.76736","4886328865.23054","4500471123.97593","4374250092.55817","4430883374.46882","4978502968.01125","4915137015.28646","4765852650.40115","5150083794.42794","6048720471.50367","6707597664.77071","7036997702.43555","7089757082.26427","7465884584.77106","7611229035.80226","8375493359.57095","8703405453.86032","9150006371.8308","9948321949.60518","10899158559.0898","12597986877.5708","13777748318.8515","15384445600.2436","18059938901.6325","19306237928.4729","21718974571.4609",
"Gambia, The","GMB","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","48394811.7539878","48346838.1309926","50730398.9368041","53544837.5958073","58336881.1592625","74417849.856935","94623011.4758391","123051110.788567","131067863.010039","137836091.816189","157979511.684379","192229322.943686","242709158.464608","254053353.648758","228671503.238101","212993546.255264","209586268.755516","226476124.232269","237980399.617351","267681289.928833","265450673.314185","276036829.82195","292371831.050015","392770811.40352","538927353.828921","753788833.477434","755431204.824806","783891424.788731","817291396.262061","827321439.781049","820172541.458494","818539846.514968","821353700.909513","758144234.76253","624788610.689093","572473398.092473","700751708.643722","795117238.844294","1023447545.86308","1146597765.97365","1368407502.3958","1529142881.66691","1594476328.47544","1398703726.0859","1450724871.17527","1433029442.67039","1306587878.31389","1302539892.49227","1339838186.50614","1458120056.41328","1642760729.22396","1768269711.04523","1803007520.69384","1956416478.25094","2178025785.89973","2343348603.48994","2464145180.68203",
"Guinea-Bissau","GNB","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","234541008.241534","257491046.356711","291646460.583006","327813055.20306","317713600.245576","296859174.093043","341395416.272101","363551273.469322","309575571.06595","389119672.26825","411107577.887359","405114450.660043","408600404.887252","397225511.851765","355495794.493454","412711821.245284","449844874.443009","516062905.351352","573453713.21255","644717151.180636","642085063.971588","627455505.845336","617681165.669797","659777222.592244","721158845.79963","733894204.437982","545375565.192202","604870111.281052","508756647.728386","446790316.561313","425687087.97549","477637796.046099","557184326.959237","651438624.212553","662539589.468894","703616113.009012","810756581.367729","900567817.295555","977229987.857308","1056211346.02938","1039015978.77217","1124644037.19099","1156155642.7138","1191004679.37739","1236070350.97176","1333235398.38725","1441381839.8847","1668352589.4","1706412705.6897","1855942322.41103","1990825470.27447","2079862775.28185","2118719639.14207",
"Equatorial Guinea","GNQ","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","36066566.8266533","38955852.7584794","43691834.0609256","52142729.6306277","60976909.4950853","80417730.0261335","97125430.4559897","93336687.5211539","110248032.419309","115578837.702034","168077002.517683","169594197.838079","128928606.574673","124299519.264105","184027224.987654","467190628.736294","390864177.925742","474644015.479385","466800829.47266","571054434.869595","834424406.210477","817747261.281993","1235368024.26489","2915838580.57348","6359387171.72116","9529642753.30824","12267251926.8628","11300350922.4948","9412211113.53861","11384729765.9461","14300511965.6099","15099256045.7604","14849041964.7534","12677723816.3347","10043892394.8458","8216527053.82137","8803820240.17428","8567921457.87157","8218021001.0288","8470256694.34097","8235168490.4832","8948805726.41533","8964113099.91453",
"Greece","GRC","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","5529120223.59438","6239289819.88343","6982357681.70931","7901634835.80544","8784158023.33415","9648832276.03834","10730572790.4919","12149462361.8243","13532730944.6999","15230503812.1562","17753461697.0203","22241628971.6726","25497476360.1615","31483144073.0012","34493731591.902","36643585191.7052","43373271815.4467","53905439354.3071","62635018035.0564","61961700446.6521","57817799133.7174","51991517250.282","50841778498.0379","49801852104.941","53376703896.95","61353631748.2761","76193550406.476","83825223576.1653","91514622023.6071","101645984297.616","116489912873.662","116541077958.172","122032381783.875","131117416714.676","141963344384.646","150052932567.292","147864629971.387","144022499420.937","144255875263.313","142099121325.21","144168219688.497","172133939792.658","215236703437.48","251104678486.155","266304574249.437","286766661352.791","313835002474.443","322456692507.737","303851674536.305","271747673674.434","251292474325.994","241552205710.844","236026445089.652","215540322334.496","199329729787.415","192409003108.576","204580125528.041","211976057895.13","192931903980.251","215099399914.173","230076708577.928","232295963169.931","239264858381.408",
"Grenada","GRD","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","101666759.386437","115683054.101267","118822207.119815","121388097.030703","122783178.664146","131847515.30267","149549060.164599","178902221.765074","218518431.187962","244652908.003368","259255645.386001","273202586.086912","293378374.129795","305348169.705047","306201906.336527","319315046.138769","332365965.144147","353221779.167736","371355032.608469","407040577.431346","441876195.266266","473787968.826052","465625348.766416","482366734.330565","549948147.639675","558195564.996851","695864174.955869","674332453.966743","718809367.357147","766069292.063399","710521260.599931","737647359.759639","754214714.156392","755300982.471133","799402267.153448","818792919.451653","850090266.36567","920927024.403226","970192840.098586","1066138044.05451","1089749217.78411","975574240.332142","1037337254.56756","1170574675.14704","1183421055.07733","1237016451.22648",
"Greenland","GRL","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","91158465.0885537","119465625.509385","154791529.706172","188679078.898506","215164016.477227","254080962.843268","303281046.737914","374478371.28061","465588448.734402","464170677.293986","413199033.6329","378799766.835377","355152967.548456","375749359.785321","456925433.64946","620304532.691987","831084794.348275","938472921.027294","872243893.322831","916232353.837953","964287046.883286","916413639.415126","989665385.376724","1086183774.17302","1161808978.60916","1150309921.44274","1146643791.64515","1107439582.08714","1140084226.87556","1092761300.2948","1061819076.87309","1160090944.80202","1464492510.11043","1760590077.80181","1716598314.50581","1967921188.22059","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","1136418615.01214","1251542612.42833","1313752328.47162","1374380277.23389","1434175233.40879","1480672814.69545","1624809198.72886","1732144406.88005","1889131498.73695","2035851049.6879","2237039796.55033","2627027883.46549","3210083443.31005","3749063904.87816","4306949355.17658","5103739274.63214","6039655329.10637","7273474910.01749","8314612420.43653","8795360206.1664","8493300241.37955","8310452205.61804","8671579608.52788","9183861648.07442","8688191497.44721","8502701673.19651","8423264356.02842","8587530805.16429","8436347841.02721","8999199495.3573","9822233731.59067","11165667570.1874","12342967330.1688","13959217874.4034","15179389558.1272","16541192826.9612","17825914041.5957","18718073930.3118","19403823911.3196","18999604862.8036","19457504521.3473","20751703286.9537","23402811682.3294","25851415028.0102","28435415231.3646","31906776828.1751","35859842519.6289","37151611198.6158","38993176891.5177","42189634351.2163","46675401522.8037","50804424720.5185","54279245767.9667","57670001792.0676","61233800582.5895","65897763603.4858","71991571279.5826","76754527061.7224","75712876782.3743","84531917906.9298","93112099371.9897","99232734308.1825","106394520027.183",
